instancia,semilla,generacion,alpha,beta,pop_size,clon_size,porc_afinidad,porc_clones,porc_reemplazo,hypervolumen,tiempo
Mumford0,2,129,1.01,-0.01,200,150,0.25,0.25,0.3,7890.6,1521
Mumford0,2,130,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1530
Mumford0,2,131,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1539
Mumford0,2,132,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1547
Mumford0,2,133,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1556
Mumford0,2,134,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1566
Mumford0,2,135,1.01,-0.01,200,150,0.25,0.25,0.3,7890.66,1575
Mumford0,2,136,1.01,-0.01,200,150,0.25,0.25,0.3,7891.22,1583
Mumford0,2,137,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1592
Mumford0,2,138,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1603
Mumford0,2,139,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1613
Mumford0,2,140,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1624
Mumford0,2,141,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1635
Mumford0,2,142,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1646
Mumford0,2,143,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1655
Mumford0,2,144,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1666
Mumford0,2,145,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1677
Mumford0,2,146,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1688
Mumford0,2,147,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1699
Mumford0,2,148,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1709
Mumford0,2,149,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1720
Mumford0,2,150,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1729
Mumford0,2,151,1.01,-0.01,200,150,0.25,0.25,0.3,7891.25,1740
Mumford0,2,152,1.01,-0.01,200,150,0.25,0.25,0.3,8451.52,1754
Mumford0,2,153,1.01,-0.01,200,150,0.25,0.25,0.3,8521.23,1763
Mumford0,2,154,1.01,-0.01,200,150,0.25,0.25,0.3,8615,1779
Mumford0,2,155,1.01,-0.01,200,150,0.25,0.25,0.3,8655.4,1795
Mumford0,2,156,1.01,-0.01,200,150,0.25,0.25,0.3,8658.41,1813
Mumford0,2,157,1.01,-0.01,200,150,0.25,0.25,0.3,8667.6,1828
Mumford0,2,158,1.01,-0.01,200,150,0.25,0.25,0.3,8738.25,1841
Mumford0,2,159,1.01,-0.01,200,150,0.25,0.25,0.3,8750.12,1858
Mumford0,2,160,1.01,-0.01,200,150,0.25,0.25,0.3,8766.67,1872
Mumford0,2,161,1.01,-0.01,200,150,0.25,0.25,0.3,8773.69,1887
Mumford0,2,162,1.01,-0.01,200,150,0.25,0.25,0.3,8778.27,1902
Mumford0,2,163,1.01,-0.01,200,150,0.25,0.25,0.3,8785.97,1917
Mumford0,2,164,1.01,-0.01,200,150,0.25,0.25,0.3,8799.68,1931
Mumford0,2,165,1.01,-0.01,200,150,0.25,0.25,0.3,8810.47,1948
Mumford0,2,166,1.01,-0.01,200,150,0.25,0.25,0.3,8842.54,1961
Mumford0,2,167,1.01,-0.01,200,150,0.25,0.25,0.3,8847.41,1979
Mumford0,2,168,1.01,-0.01,200,150,0.25,0.25,0.3,8849.14,1993
Mumford0,2,169,1.01,-0.01,200,150,0.25,0.25,0.3,8852.08,2007
Mumford0,2,170,1.01,-0.01,200,150,0.25,0.25,0.3,8854.63,2023
Mumford0,2,171,1.01,-0.01,200,150,0.25,0.25,0.3,8854.69,2043
Mumford0,2,172,1.01,-0.01,200,150,0.25,0.25,0.3,8860.04,2061
Mumford0,2,173,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2079
Mumford0,2,174,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2093
Mumford0,2,175,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2107
Mumford0,2,176,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2121
Mumford0,2,177,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2135
Mumford0,2,178,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2148
Mumford0,2,179,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2164
Mumford0,2,180,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2182
Mumford0,2,181,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2195
Mumford0,2,182,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2208
Mumford0,2,183,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2223
Mumford0,2,184,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2237
Mumford0,2,185,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2250
Mumford0,2,186,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2264
Mumford0,2,187,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2276
Mumford0,2,188,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2290
Mumford0,2,189,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2309
Mumford0,2,190,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2322
Mumford0,2,191,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2334
Mumford0,2,192,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2347
Mumford0,2,193,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2363
Mumford0,2,194,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2376
Mumford0,2,195,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2389
Mumford0,2,196,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2406
Mumford0,2,197,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2419
Mumford0,2,198,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2432
Mumford0,2,199,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2447
Mumford0,2,200,1.01,-0.01,200,150,0.25,0.25,0.3,8860.45,2458
Mumford0,3,1,1.01,-0.01,200,150,0.25,0.25,0.3,7708.01,22
Mumford0,3,2,1.01,-0.01,200,150,0.25,0.25,0.3,8339.73,38
Mumford0,3,3,1.01,-0.01,200,150,0.25,0.25,0.3,8452.62,50
Mumford0,3,4,1.01,-0.01,200,150,0.25,0.25,0.3,8650.08,62
Mumford0,3,5,1.01,-0.01,200,150,0.25,0.25,0.3,8676.26,77
Mumford0,3,6,1.01,-0.01,200,150,0.25,0.25,0.3,8683.49,90
Mumford0,3,7,1.01,-0.01,200,150,0.25,0.25,0.3,8721.66,101
Mumford0,3,8,1.01,-0.01,200,150,0.25,0.25,0.3,8832.2,114
Mumford0,3,9,1.01,-0.01,200,150,0.25,0.25,0.3,8834.52,126
Mumford0,3,10,1.01,-0.01,200,150,0.25,0.25,0.3,8860.58,139
Mumford0,3,11,1.01,-0.01,200,150,0.25,0.25,0.3,8863.07,148
Mumford0,3,12,1.01,-0.01,200,150,0.25,0.25,0.3,8865.76,159
Mumford0,3,13,1.01,-0.01,200,150,0.25,0.25,0.3,8866.55,170
Mumford0,3,14,1.01,-0.01,200,150,0.25,0.25,0.3,8867.46,178
Mumford0,3,15,1.01,-0.01,200,150,0.25,0.25,0.3,8867.59,186
Mumford0,3,16,1.01,-0.01,200,150,0.25,0.25,0.3,8867.83,193
Mumford0,3,17,1.01,-0.01,200,150,0.25,0.25,0.3,8875.17,204
Mumford0,3,18,1.01,-0.01,200,150,0.25,0.25,0.3,8877.56,214
Mumford0,3,19,1.01,-0.01,200,150,0.25,0.25,0.3,8878.22,225
Mumford0,3,20,1.01,-0.01,200,150,0.25,0.25,0.3,8878.33,234
Mumford0,3,21,1.01,-0.01,200,150,0.25,0.25,0.3,8878.33,243
Mumford0,3,22,1.01,-0.01,200,150,0.25,0.25,0.3,8878.34,253
Mumford0,3,23,1.01,-0.01,200,150,0.25,0.25,0.3,8878.42,262
Mumford0,3,24,1.01,-0.01,200,150,0.25,0.25,0.3,8878.42,271
Mumford0,3,25,1.01,-0.01,200,150,0.25,0.25,0.3,8878.54,279
Mumford0,3,26,1.01,-0.01,200,150,0.25,0.25,0.3,8878.73,289
Mumford0,3,27,1.01,-0.01,200,150,0.25,0.25,0.3,8878.75,298
Mumford0,3,28,1.01,-0.01,200,150,0.25,0.25,0.3,8878.75,307
Mumford0,3,29,1.01,-0.01,200,150,0.25,0.25,0.3,8878.88,317
Mumford0,3,30,1.01,-0.01,200,150,0.25,0.25,0.3,8878.88,327
Mumford0,3,31,1.01,-0.01,200,150,0.25,0.25,0.3,8878.9,338
Mumford0,3,32,1.01,-0.01,200,150,0.25,0.25,0.3,8878.9,348
Mumford0,3,33,1.01,-0.01,200,150,0.25,0.25,0.3,8878.9,358
Mumford0,3,34,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,368
Mumford0,3,35,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,377
Mumford0,3,36,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,387
Mumford0,3,37,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,397
Mumford0,3,38,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,407
Mumford0,3,39,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,418
Mumford0,3,40,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,428
Mumford0,3,41,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,438
Mumford0,3,42,1.01,-0.01,200,150,0.25,0.25,0.3,8914.79,449
Mumford0,3,43,1.01,-0.01,200,150,0.25,0.25,0.3,8915.57,460
Mumford0,3,44,1.01,-0.01,200,150,0.25,0.25,0.3,8915.57,470
Mumford0,3,45,1.01,-0.01,200,150,0.25,0.25,0.3,8915.65,479
Mumford0,3,46,1.01,-0.01,200,150,0.25,0.25,0.3,8915.65,490
Mumford0,3,47,1.01,-0.01,200,150,0.25,0.25,0.3,8915.73,501
Mumford0,3,48,1.01,-0.01,200,150,0.25,0.25,0.3,8915.73,510
Mumford0,3,49,1.01,-0.01,200,150,0.25,0.25,0.3,8915.73,521
Mumford0,3,50,1.01,-0.01,200,150,0.25,0.25,0.3,8924.52,532
Mumford0,3,51,1.01,-0.01,200,150,0.25,0.25,0.3,8924.52,542
Mumford0,3,52,1.01,-0.01,200,150,0.25,0.25,0.3,8924.52,551
Mumford0,3,53,1.01,-0.01,200,150,0.25,0.25,0.3,8924.52,562
Mumford0,3,54,1.01,-0.01,200,150,0.25,0.25,0.3,8924.74,572
Mumford0,3,55,1.01,-0.01,200,150,0.25,0.25,0.3,8924.88,580
Mumford0,3,56,1.01,-0.01,200,150,0.25,0.25,0.3,8924.88,590
Mumford0,3,57,1.01,-0.01,200,150,0.25,0.25,0.3,8925.53,602
Mumford0,3,58,1.01,-0.01,200,150,0.25,0.25,0.3,8927.25,610
Mumford0,3,59,1.01,-0.01,200,150,0.25,0.25,0.3,8927.25,620
Mumford0,3,60,1.01,-0.01,200,150,0.25,0.25,0.3,8927.26,627
Mumford0,3,61,1.01,-0.01,200,150,0.25,0.25,0.3,8927.34,635
Mumford0,3,62,1.01,-0.01,200,150,0.25,0.25,0.3,8927.34,646
Mumford0,3,63,1.01,-0.01,200,150,0.25,0.25,0.3,8927.43,657
Mumford0,3,64,1.01,-0.01,200,150,0.25,0.25,0.3,8928.48,668
Mumford0,3,65,1.01,-0.01,200,150,0.25,0.25,0.3,8928.48,679
Mumford0,3,66,1.01,-0.01,200,150,0.25,0.25,0.3,8928.48,691
Mumford0,3,67,1.01,-0.01,200,150,0.25,0.25,0.3,8929.15,703
Mumford0,3,68,1.01,-0.01,200,150,0.25,0.25,0.3,8929.15,714
Mumford0,3,69,1.01,-0.01,200,150,0.25,0.25,0.3,8929.15,726
Mumford0,3,70,1.01,-0.01,200,150,0.25,0.25,0.3,8929.15,736
Mumford0,3,71,1.01,-0.01,200,150,0.25,0.25,0.3,8929.55,748
Mumford0,3,72,1.01,-0.01,200,150,0.25,0.25,0.3,8929.89,759
Mumford0,3,73,1.01,-0.01,200,150,0.25,0.25,0.3,8929.89,771
Mumford0,3,74,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,782
Mumford0,3,75,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,793
Mumford0,3,76,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,805
Mumford0,3,77,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,815
Mumford0,3,78,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,827
Mumford0,3,79,1.01,-0.01,200,150,0.25,0.25,0.3,8929.93,834
Mumford0,3,80,1.01,-0.01,200,150,0.25,0.25,0.3,8929.95,846
Mumford0,3,81,1.01,-0.01,200,150,0.25,0.25,0.3,8930.43,857
Mumford0,3,82,1.01,-0.01,200,150,0.25,0.25,0.3,8930.57,872
Mumford0,3,83,1.01,-0.01,200,150,0.25,0.25,0.3,8943.95,886
Mumford0,3,84,1.01,-0.01,200,150,0.25,0.25,0.3,9016.47,903
Mumford0,3,85,1.01,-0.01,200,150,0.25,0.25,0.3,9028.85,920
Mumford0,3,86,1.01,-0.01,200,150,0.25,0.25,0.3,9029.03,936
Mumford0,3,87,1.01,-0.01,200,150,0.25,0.25,0.3,9029.98,952
Mumford0,3,88,1.01,-0.01,200,150,0.25,0.25,0.3,9029.98,967
Mumford0,3,89,1.01,-0.01,200,150,0.25,0.25,0.3,9029.98,983
Mumford0,3,90,1.01,-0.01,200,150,0.25,0.25,0.3,9053.85,999
Mumford0,3,91,1.01,-0.01,200,150,0.25,0.25,0.3,9053.93,1014
Mumford0,3,92,1.01,-0.01,200,150,0.25,0.25,0.3,9089.41,1027
Mumford0,3,93,1.01,-0.01,200,150,0.25,0.25,0.3,9090.44,1042
Mumford0,3,94,1.01,-0.01,200,150,0.25,0.25,0.3,9090.44,1056
Mumford0,3,95,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1069
Mumford0,3,96,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1083
Mumford0,3,97,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1096
Mumford0,3,98,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1109
Mumford0,3,99,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1123
Mumford0,3,100,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1138
Mumford0,3,101,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1151
Mumford0,3,102,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1163
Mumford0,3,103,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1175
Mumford0,3,104,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1187
Mumford0,3,105,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1198
Mumford0,3,106,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1210
Mumford0,3,107,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1222
Mumford0,3,108,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1233
Mumford0,3,109,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1244
Mumford0,3,110,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1256
Mumford0,3,111,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1268
Mumford0,3,112,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1280
Mumford0,3,113,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1290
Mumford0,3,114,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1301
Mumford0,3,115,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1313
Mumford0,3,116,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1323
Mumford0,3,117,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1334
Mumford0,3,118,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1345
Mumford0,3,119,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1357
Mumford0,3,120,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1368
Mumford0,3,121,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1380
Mumford0,3,122,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1391
Mumford0,3,123,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1403
Mumford0,3,124,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1414
Mumford0,3,125,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1425
Mumford0,3,126,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1437
Mumford0,3,127,1.01,-0.01,200,150,0.25,0.25,0.3,9090.59,1449
Mumford0,3,128,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1461
Mumford0,3,129,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1473
Mumford0,3,130,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1484
Mumford0,3,131,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1496
Mumford0,3,132,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1507
Mumford0,3,133,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1518
Mumford0,3,134,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1530
Mumford0,3,135,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1542
Mumford0,3,136,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1554
Mumford0,3,137,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1567
Mumford0,3,138,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1580
Mumford0,3,139,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1591
Mumford0,3,140,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1602
Mumford0,3,141,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1613
Mumford0,3,142,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1624
Mumford0,3,143,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1636
Mumford0,3,144,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1648
Mumford0,3,145,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1659
Mumford0,3,146,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1672
Mumford0,3,147,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1683
Mumford0,3,148,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1695
Mumford0,3,149,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1708
Mumford0,3,150,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1719
Mumford0,3,151,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1730
Mumford0,3,152,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1741
Mumford0,3,153,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1753
Mumford0,3,154,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1764
Mumford0,3,155,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1775
Mumford0,3,156,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1786
Mumford0,3,157,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1798
Mumford0,3,158,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1808
Mumford0,3,159,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1820
Mumford0,3,160,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1831
Mumford0,3,161,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1842
Mumford0,3,162,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1853
Mumford0,3,163,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1866
Mumford0,3,164,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1878
Mumford0,3,165,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1890
Mumford0,3,166,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1900
Mumford0,3,167,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1912
Mumford0,3,168,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1924
Mumford0,3,169,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1935
Mumford0,3,170,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1945
Mumford0,3,171,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1957
Mumford0,3,172,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1968
Mumford0,3,173,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1979
Mumford0,3,174,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,1990
Mumford0,3,175,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2000
Mumford0,3,176,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2012
Mumford0,3,177,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2022
Mumford0,3,178,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2034
Mumford0,3,179,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2045
Mumford0,3,180,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2058
Mumford0,3,181,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2070
Mumford0,3,182,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2082
Mumford0,3,183,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2094
Mumford0,3,184,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2106
Mumford0,3,185,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2117
Mumford0,3,186,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2128
Mumford0,3,187,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2140
Mumford0,3,188,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2151
Mumford0,3,189,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2163
Mumford0,3,190,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2176
Mumford0,3,191,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2187
Mumford0,3,192,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2198
Mumford0,3,193,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2209
Mumford0,3,194,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2220
Mumford0,3,195,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2232
Mumford0,3,196,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2243
Mumford0,3,197,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2255
Mumford0,3,198,1.01,-0.01,200,150,0.25,0.25,0.3,9090.74,2265
Mumford0,3,199,1.01,-0.01,200,150,0.25,0.25,0.3,9090.81,2276
Mumford0,3,200,1.01,-0.01,200,150,0.25,0.25,0.3,9090.81,2287
Mumford0,4,1,1.01,-0.01,200,150,0.25,0.25,0.3,7278.38,26
Mumford0,4,2,1.01,-0.01,200,150,0.25,0.25,0.3,7666.92,40
Mumford0,4,3,1.01,-0.01,200,150,0.25,0.25,0.3,7774.4,54
Mumford0,4,4,1.01,-0.01,200,150,0.25,0.25,0.3,7867.11,65
Mumford0,4,5,1.01,-0.01,200,150,0.25,0.25,0.3,8062.94,76
Mumford0,4,6,1.01,-0.01,200,150,0.25,0.25,0.3,8106.86,92
Mumford0,4,7,1.01,-0.01,200,150,0.25,0.25,0.3,8231.03,101
Mumford0,4,8,1.01,-0.01,200,150,0.25,0.25,0.3,8397.41,111
Mumford0,4,9,1.01,-0.01,200,150,0.25,0.25,0.3,8462.38,120
Mumford0,4,10,1.01,-0.01,200,150,0.25,0.25,0.3,8478.58,131
Mumford0,4,11,1.01,-0.01,200,150,0.25,0.25,0.3,8589.15,141
Mumford0,4,12,1.01,-0.01,200,150,0.25,0.25,0.3,8592.62,154
Mumford0,4,13,1.01,-0.01,200,150,0.25,0.25,0.3,8628.72,166
Mumford0,4,14,1.01,-0.01,200,150,0.25,0.25,0.3,8629.86,178
Mumford0,4,15,1.01,-0.01,200,150,0.25,0.25,0.3,8655.57,187
Mumford0,4,16,1.01,-0.01,200,150,0.25,0.25,0.3,8656.49,197
Mumford0,4,17,1.01,-0.01,200,150,0.25,0.25,0.3,8656.5,210
Mumford0,4,18,1.01,-0.01,200,150,0.25,0.25,0.3,8656.8,222
Mumford0,4,19,1.01,-0.01,200,150,0.25,0.25,0.3,8657.14,234
Mumford0,4,20,1.01,-0.01,200,150,0.25,0.25,0.3,8664.58,246
Mumford0,4,21,1.01,-0.01,200,150,0.25,0.25,0.3,8664.69,259
Mumford0,4,22,1.01,-0.01,200,150,0.25,0.25,0.3,8689.91,271
Mumford0,4,23,1.01,-0.01,200,150,0.25,0.25,0.3,8726.14,281
Mumford0,4,24,1.01,-0.01,200,150,0.25,0.25,0.3,8751.85,290
Mumford0,4,25,1.01,-0.01,200,150,0.25,0.25,0.3,8753.85,303
Mumford0,4,26,1.01,-0.01,200,150,0.25,0.25,0.3,8755.91,313
Mumford0,4,27,1.01,-0.01,200,150,0.25,0.25,0.3,8757.49,324
Mumford0,4,28,1.01,-0.01,200,150,0.25,0.25,0.3,8759.02,333
Mumford0,4,29,1.01,-0.01,200,150,0.25,0.25,0.3,8759.07,344
Mumford0,4,30,1.01,-0.01,200,150,0.25,0.25,0.3,8759.07,355
Mumford0,4,31,1.01,-0.01,200,150,0.25,0.25,0.3,8770.59,365
Mumford0,4,32,1.01,-0.01,200,150,0.25,0.25,0.3,8771.31,374
Mumford0,4,33,1.01,-0.01,200,150,0.25,0.25,0.3,8782.42,383
Mumford0,4,34,1.01,-0.01,200,150,0.25,0.25,0.3,8782.43,393
Mumford0,4,35,1.01,-0.01,200,150,0.25,0.25,0.3,8782.43,403
Mumford0,4,36,1.01,-0.01,200,150,0.25,0.25,0.3,8782.52,413
Mumford0,4,37,1.01,-0.01,200,150,0.25,0.25,0.3,8782.52,424
Mumford0,4,38,1.01,-0.01,200,150,0.25,0.25,0.3,8782.57,434
Mumford0,4,39,1.01,-0.01,200,150,0.25,0.25,0.3,8782.57,444
Mumford0,4,40,1.01,-0.01,200,150,0.25,0.25,0.3,8782.57,454
Mumford0,4,41,1.01,-0.01,200,150,0.25,0.25,0.3,8782.79,465
Mumford0,4,42,1.01,-0.01,200,150,0.25,0.25,0.3,8782.79,476
Mumford0,4,43,1.01,-0.01,200,150,0.25,0.25,0.3,8806.79,485
Mumford0,4,44,1.01,-0.01,200,150,0.25,0.25,0.3,8807.17,497
Mumford0,4,45,1.01,-0.01,200,150,0.25,0.25,0.3,8807.45,508
Mumford0,4,46,1.01,-0.01,200,150,0.25,0.25,0.3,8807.45,520
Mumford0,4,47,1.01,-0.01,200,150,0.25,0.25,0.3,8807.69,532
Mumford0,4,48,1.01,-0.01,200,150,0.25,0.25,0.3,8807.69,543
Mumford0,4,49,1.01,-0.01,200,150,0.25,0.25,0.3,8812.38,555
Mumford0,4,50,1.01,-0.01,200,150,0.25,0.25,0.3,8812.49,567
Mumford0,4,51,1.01,-0.01,200,150,0.25,0.25,0.3,8812.49,578
Mumford0,4,52,1.01,-0.01,200,150,0.25,0.25,0.3,8813.66,591
Mumford0,4,53,1.01,-0.01,200,150,0.25,0.25,0.3,8813.69,603
Mumford0,4,54,1.01,-0.01,200,150,0.25,0.25,0.3,8813.69,614
Mumford0,4,55,1.01,-0.01,200,150,0.25,0.25,0.3,8814.72,623
